dataset,time_period,region_name,region_type,region_code,people_in_debt
people_in_debt,2022,Heusden,Municipality,GM0797,20.0
people_in_debt,1999,Heythuysen,Municipality,GM0920,
people_in_debt,2000,Heythuysen,Municipality,GM0920,10.0
people_in_debt,2001,Heythuysen,Municipality,GM0920,15.0
people_in_debt,2002,Heythuysen,Municipality,GM0920,10.0
people_in_debt,2003,Heythuysen,Municipality,GM0920,15.0
people_in_debt,2004,Heythuysen,Municipality,GM0920,10.0
people_in_debt,2005,Heythuysen,Municipality,GM0920,
people_in_debt,2006,Heythuysen,Municipality,GM0920,10.0
people_in_debt,2007,Heythuysen,Municipality,GM0920,
people_in_debt,2008,Heythuysen,Municipality,GM0920,
people_in_debt,2009,Heythuysen,Municipality,GM0920,
people_in_debt,2010,Heythuysen,Municipality,GM0920,
people_in_debt,2011,Heythuysen,Municipality,GM0920,
people_in_debt,2012,Heythuysen,Municipality,GM0920,
people_in_debt,2013,Heythuysen,Municipality,GM0920,
people_in_debt,2014,Heythuysen,Municipality,GM0920,
people_in_debt,2015,Heythuysen,Municipality,GM0920,
people_in_debt,2016,Heythuysen,Municipality,GM0920,
people_in_debt,2017,Heythuysen,Municipality,GM0920,
people_in_debt,2018,Heythuysen,Municipality,GM0920,
people_in_debt,2019,Heythuysen,Municipality,GM0920,
people_in_debt,2020,Heythuysen,Municipality,GM0920,
people_in_debt,2021,Heythuysen,Municipality,GM0920,
people_in_debt,2022,Heythuysen,Municipality,GM0920,
people_in_debt,1999,Hillegom,Municipality,GM0534,
people_in_debt,2000,Hillegom,Municipality,GM0534,
people_in_debt,2001,Hillegom,Municipality,GM0534,10.0
people_in_debt,2002,Hillegom,Municipality,GM0534,10.0
people_in_debt,2003,Hillegom,Municipality,GM0534,10.0
people_in_debt,2004,Hillegom,Municipality,GM0534,15.0
people_in_debt,2005,Hillegom,Municipality,GM0534,25.0
people_in_debt,2006,Hillegom,Municipality,GM0534,35.0
people_in_debt,2007,Hillegom,Municipality,GM0534,40.0
people_in_debt,2008,Hillegom,Municipality,GM0534,40.0
people_in_debt,2009,Hillegom,Municipality,GM0534,30.0
people_in_debt,2010,Hillegom,Municipality,GM0534,25.0
people_in_debt,2011,Hillegom,Municipality,GM0534,15.0
people_in_debt,2012,Hillegom,Municipality,GM0534,15.0
people_in_debt,2013,Hillegom,Municipality,GM0534,15.0
people_in_debt,2014,Hillegom,Municipality,GM0534,15.0
people_in_debt,2015,Hillegom,Municipality,GM0534,10.0
people_in_debt,2016,Hillegom,Municipality,GM0534,10.0
people_in_debt,2017,Hillegom,Municipality,GM0534,10.0
people_in_debt,2018,Hillegom,Municipality,GM0534,15.0
people_in_debt,2019,Hillegom,Municipality,GM0534,10.0
people_in_debt,2020,Hillegom,Municipality,GM0534,
people_in_debt,2021,Hillegom,Municipality,GM0534,
people_in_debt,2022,Hillegom,Municipality,GM0534,
people_in_debt,1999,Hilvarenbeek,Municipality,GM0798,
people_in_debt,2000,Hilvarenbeek,Municipality,GM0798,
people_in_debt,2001,Hilvarenbeek,Municipality,GM0798,
people_in_debt,2002,Hilvarenbeek,Municipality,GM0798,
people_in_debt,2003,Hilvarenbeek,Municipality,GM0798,
people_in_debt,2004,Hilvarenbeek,Municipality,GM0798,
people_in_debt,2005,Hilvarenbeek,Municipality,GM0798,
people_in_debt,2006,Hilvarenbeek,Municipality,GM0798,
people_in_debt,2007,Hilvarenbeek,Municipality,GM0798,
people_in_debt,2008,Hilvarenbeek,Municipality,GM0798,10.0
people_in_debt,2009,Hilvarenbeek,Municipality,GM0798,10.0
people_in_debt,2010,Hilvarenbeek,Municipality,GM0798,15.0
people_in_debt,2011,Hilvarenbeek,Municipality,GM0798,10.0
people_in_debt,2012,Hilvarenbeek,Municipality,GM0798,10.0
people_in_debt,2013,Hilvarenbeek,Municipality,GM0798,10.0
people_in_debt,2014,Hilvarenbeek,Municipality,GM0798,15.0
people_in_debt,2015,Hilvarenbeek,Municipality,GM0798,20.0
people_in_debt,2016,Hilvarenbeek,Municipality,GM0798,20.0
people_in_debt,2017,Hilvarenbeek,Municipality,GM0798,15.0
people_in_debt,2018,Hilvarenbeek,Municipality,GM0798,10.0
people_in_debt,2019,Hilvarenbeek,Municipality,GM0798,10.0
people_in_debt,2020,Hilvarenbeek,Municipality,GM0798,
people_in_debt,2021,Hilvarenbeek,Municipality,GM0798,
people_in_debt,2022,Hilvarenbeek,Municipality,GM0798,
people_in_debt,1999,Hilversum,Municipality,GM0402,25.0
people_in_debt,2000,Hilversum,Municipality,GM0402,45.0
people_in_debt,2001,Hilversum,Municipality,GM0402,50.0
people_in_debt,2002,Hilversum,Municipality,GM0402,80.0
people_in_debt,2003,Hilversum,Municipality,GM0402,70.0
people_in_debt,2004,Hilversum,Municipality,GM0402,85.0
people_in_debt,2005,Hilversum,Municipality,GM0402,95.0
people_in_debt,2006,Hilversum,Municipality,GM0402,85.0
people_in_debt,2007,Hilversum,Municipality,GM0402,95.0
people_in_debt,2008,Hilversum,Municipality,GM0402,145.0
people_in_debt,2009,Hilversum,Municipality,GM0402,200.0
people_in_debt,2010,Hilversum,Municipality,GM0402,230.0
people_in_debt,2011,Hilversum,Municipality,GM0402,255.0
people_in_debt,2012,Hilversum,Municipality,GM0402,215.0
people_in_debt,2013,Hilversum,Municipality,GM0402,215.0
people_in_debt,2014,Hilversum,Municipality,GM0402,190.0
people_in_debt,2015,Hilversum,Municipality,GM0402,180.0
people_in_debt,2016,Hilversum,Municipality,GM0402,190.0
people_in_debt,2017,Hilversum,Municipality,GM0402,170.0
people_in_debt,2018,Hilversum,Municipality,GM0402,130.0
people_in_debt,2019,Hilversum,Municipality,GM0402,90.0
people_in_debt,2020,Hilversum,Municipality,GM0402,60.0
people_in_debt,2021,Hilversum,Municipality,GM0402,40.0
people_in_debt,2022,Hilversum,Municipality,GM0402,35.0
people_in_debt,1999,Hoeksche Waard,Municipality,GM1963,
people_in_debt,2000,Hoeksche Waard,Municipality,GM1963,
people_in_debt,2001,Hoeksche Waard,Municipality,GM1963,
people_in_debt,2002,Hoeksche Waard,Municipality,GM1963,
people_in_debt,2003,Hoeksche Waard,Municipality,GM1963,
people_in_debt,2004,Hoeksche Waard,Municipality,GM1963,
people_in_debt,2005,Hoeksche Waard,Municipality,GM1963,
people_in_debt,2006,Hoeksche Waard,Municipality,GM1963,
people_in_debt,2007,Hoeksche Waard,Municipality,GM1963,
people_in_debt,2008,Hoeksche Waard,Municipality,GM1963,
people_in_debt,2009,Hoeksche Waard,Municipality,GM1963,
people_in_debt,2010,Hoeksche Waard,Municipality,GM1963,
people_in_debt,2011,Hoeksche Waard,Municipality,GM1963,
people_in_debt,2012,Hoeksche Waard,Municipality,GM1963,
people_in_debt,2013,Hoeksche Waard,Municipality,GM1963,
people_in_debt,2014,Hoeksche Waard,Municipality,GM1963,
people_in_debt,2015,Hoeksche Waard,Municipality,GM1963,
people_in_debt,2016,Hoeksche Waard,Municipality,GM1963,
people_in_debt,2017,Hoeksche Waard,Municipality,GM1963,
people_in_debt,2018,Hoeksche Waard,Municipality,GM1963,
people_in_debt,2019,Hoeksche Waard,Municipality,GM1963,60.0
people_in_debt,2020,Hoeksche Waard,Municipality,GM1963,45.0
people_in_debt,2021,Hoeksche Waard,Municipality,GM1963,30.0
people_in_debt,2022,Hoeksche Waard,Municipality,GM1963,40.0
people_in_debt,1999,Hoevelaken,Municipality,GM0253,
people_in_debt,2000,Hoevelaken,Municipality,GM0253,
people_in_debt,2001,Hoevelaken,Municipality,GM0253,
people_in_debt,2002,Hoevelaken,Municipality,GM0253,
people_in_debt,2003,Hoevelaken,Municipality,GM0253,
people_in_debt,2004,Hoevelaken,Municipality,GM0253,
people_in_debt,2005,Hoevelaken,Municipality,GM0253,
people_in_debt,2006,Hoevelaken,Municipality,GM0253,
people_in_debt,2007,Hoevelaken,Municipality,GM0253,
people_in_debt,2008,Hoevelaken,Municipality,GM0253,
people_in_debt,2009,Hoevelaken,Municipality,GM0253,
people_in_debt,2010,Hoevelaken,Municipality,GM0253,
people_in_debt,2011,Hoevelaken,Municipality,GM0253,
people_in_debt,2012,Hoevelaken,Municipality,GM0253,
people_in_debt,2013,Hoevelaken,Municipality,GM0253,
people_in_debt,2014,Hoevelaken,Municipality,GM0253,
people_in_debt,2015,Hoevelaken,Municipality,GM0253,
people_in_debt,2016,Hoevelaken,Municipality,GM0253,
people_in_debt,2017,Hoevelaken,Municipality,GM0253,
people_in_debt,2018,Hoevelaken,Municipality,GM0253,
people_in_debt,2019,Hoevelaken,Municipality,GM0253,
people_in_debt,2020,Hoevelaken,Municipality,GM0253,
people_in_debt,2021,Hoevelaken,Municipality,GM0253,
people_in_debt,2022,Hoevelaken,Municipality,GM0253,
people_in_debt,1999,Hof van Twente,Municipality,GM1735,
people_in_debt,2000,Hof van Twente,Municipality,GM1735,
people_in_debt,2001,Hof van Twente,Municipality,GM1735,30.0
people_in_debt,2002,Hof van Twente,Municipality,GM1735,30.0
people_in_debt,2003,Hof van Twente,Municipality,GM1735,30.0
people_in_debt,2004,Hof van Twente,Municipality,GM1735,25.0
people_in_debt,2005,Hof van Twente,Municipality,GM1735,30.0
people_in_debt,2006,Hof van Twente,Municipality,GM1735,30.0
people_in_debt,2007,Hof van Twente,Municipality,GM1735,35.0
people_in_debt,2008,Hof van Twente,Municipality,GM1735,30.0
people_in_debt,2009,Hof van Twente,Municipality,GM1735,20.0
people_in_debt,2010,Hof van Twente,Municipality,GM1735,15.0
people_in_debt,2011,Hof van Twente,Municipality,GM1735,30.0
people_in_debt,2012,Hof van Twente,Municipality,GM1735,40.0
people_in_debt,2013,Hof van Twente,Municipality,GM1735,55.0
people_in_debt,2014,Hof van Twente,Municipality,GM1735,65.0
people_in_debt,2015,Hof van Twente,Municipality,GM1735,80.0
people_in_debt,2016,Hof van Twente,Municipality,GM1735,85.0
people_in_debt,2017,Hof van Twente,Municipality,GM1735,70.0
people_in_debt,2018,Hof van Twente,Municipality,GM1735,55.0
people_in_debt,2019,Hof van Twente,Municipality,GM1735,45.0
people_in_debt,2020,Hof van Twente,Municipality,GM1735,30.0
people_in_debt,2021,Hof van Twente,Municipality,GM1735,15.0
people_in_debt,2022,Hof van Twente,Municipality,GM1735,10.0
people_in_debt,1999,Het Hogeland,Municipality,GM1966,
people_in_debt,2000,Het Hogeland,Municipality,GM1966,
people_in_debt,2001,Het Hogeland,Municipality,GM1966,
people_in_debt,2002,Het Hogeland,Municipality,GM1966,
people_in_debt,2003,Het Hogeland,Municipality,GM1966,
people_in_debt,2004,Het Hogeland,Municipality,GM1966,
people_in_debt,2005,Het Hogeland,Municipality,GM1966,
people_in_debt,2006,Het Hogeland,Municipality,GM1966,
people_in_debt,2007,Het Hogeland,Municipality,GM1966,
people_in_debt,2008,Het Hogeland,Municipality,GM1966,
people_in_debt,2009,Het Hogeland,Municipality,GM1966,
people_in_debt,2010,Het Hogeland,Municipality,GM1966,
people_in_debt,2011,Het Hogeland,Municipality,GM1966,
people_in_debt,2012,Het Hogeland,Municipality,GM1966,
people_in_debt,2013,Het Hogeland,Municipality,GM1966,
people_in_debt,2014,Het Hogeland,Municipality,GM1966,
people_in_debt,2015,Het Hogeland,Municipality,GM1966,
people_in_debt,2016,Het Hogeland,Municipality,GM1966,
people_in_debt,2017,Het Hogeland,Municipality,GM1966,
people_in_debt,2018,Het Hogeland,Municipality,GM1966,
people_in_debt,2019,Het Hogeland,Municipality,GM1966,100.0
people_in_debt,2020,Het Hogeland,Municipality,GM1966,65.0
people_in_debt,2021,Het Hogeland,Municipality,GM1966,35.0
people_in_debt,2022,Het Hogeland,Municipality,GM1966,20.0
people_in_debt,1999,Hollands Kroon,Municipality,GM1911,
people_in_debt,2000,Hollands Kroon,Municipality,GM1911,
people_in_debt,2001,Hollands Kroon,Municipality,GM1911,
people_in_debt,2002,Hollands Kroon,Municipality,GM1911,
people_in_debt,2003,Hollands Kroon,Municipality,GM1911,
people_in_debt,2004,Hollands Kroon,Municipality,GM1911,
people_in_debt,2005,Hollands Kroon,Municipality,GM1911,
people_in_debt,2006,Hollands Kroon,Municipality,GM1911,
people_in_debt,2007,Hollands Kroon,Municipality,GM1911,
people_in_debt,2008,Hollands Kroon,Municipality,GM1911,
people_in_debt,2009,Hollands Kroon,Municipality,GM1911,
people_in_debt,2010,Hollands Kroon,Municipality,GM1911,
people_in_debt,2011,Hollands Kroon,Municipality,GM1911,
people_in_debt,2012,Hollands Kroon,Municipality,GM1911,90.0
people_in_debt,2013,Hollands Kroon,Municipality,GM1911,90.0
people_in_debt,2014,Hollands Kroon,Municipality,GM1911,70.0
people_in_debt,2015,Hollands Kroon,Municipality,GM1911,60.0
people_in_debt,2016,Hollands Kroon,Municipality,GM1911,55.0
people_in_debt,2017,Hollands Kroon,Municipality,GM1911,60.0
people_in_debt,2018,Hollands Kroon,Municipality,GM1911,50.0
people_in_debt,2019,Hollands Kroon,Municipality,GM1911,35.0
people_in_debt,2020,Hollands Kroon,Municipality,GM1911,25.0
people_in_debt,2021,Hollands Kroon,Municipality,GM1911,20.0
people_in_debt,2022,Hollands Kroon,Municipality,GM1911,20.0
people_in_debt,1999,Holten,Municipality,GM0165,
people_in_debt,2000,Holten,Municipality,GM0165,
people_in_debt,2001,Holten,Municipality,GM0165,
people_in_debt,2002,Holten,Municipality,GM0165,
people_in_debt,2003,Holten,Municipality,GM0165,
people_in_debt,2004,Holten,Municipality,GM0165,
people_in_debt,2005,Holten,Municipality,GM0165,
people_in_debt,2006,Holten,Municipality,GM0165,
people_in_debt,2007,Holten,Municipality,GM0165,
people_in_debt,2008,Holten,Municipality,GM0165,
people_in_debt,2009,Holten,Municipality,GM0165,
people_in_debt,2010,Holten,Municipality,GM0165,
people_in_debt,2011,Holten,Municipality,GM0165,
people_in_debt,2012,Holten,Municipality,GM0165,
people_in_debt,2013,Holten,Municipality,GM0165,
people_in_debt,2014,Holten,Municipality,GM0165,
people_in_debt,2015,Holten,Municipality,GM0165,
people_in_debt,2016,Holten,Municipality,GM0165,
people_in_debt,2017,Holten,Municipality,GM0165,
people_in_debt,2018,Holten,Municipality,GM0165,
people_in_debt,2019,Holten,Municipality,GM0165,
people_in_debt,2020,Holten,Municipality,GM0165,
people_in_debt,2021,Holten,Municipality,GM0165,
people_in_debt,2022,Holten,Municipality,GM0165,
people_in_debt,1999,Hontenisse,Municipality,GM0675,
people_in_debt,2000,Hontenisse,Municipality,GM0675,
people_in_debt,2001,Hontenisse,Municipality,GM0675,
people_in_debt,2002,Hontenisse,Municipality,GM0675,
people_in_debt,2003,Hontenisse,Municipality,GM0675,
people_in_debt,2004,Hontenisse,Municipality,GM0675,
people_in_debt,2005,Hontenisse,Municipality,GM0675,
people_in_debt,2006,Hontenisse,Municipality,GM0675,
people_in_debt,2007,Hontenisse,Municipality,GM0675,
people_in_debt,2008,Hontenisse,Municipality,GM0675,
people_in_debt,2009,Hontenisse,Municipality,GM0675,
people_in_debt,2010,Hontenisse,Municipality,GM0675,
people_in_debt,2011,Hontenisse,Municipality,GM0675,
people_in_debt,2012,Hontenisse,Municipality,GM0675,
people_in_debt,2013,Hontenisse,Municipality,GM0675,
people_in_debt,2014,Hontenisse,Municipality,GM0675,
people_in_debt,2015,Hontenisse,Municipality,GM0675,
people_in_debt,2016,Hontenisse,Municipality,GM0675,
people_in_debt,2017,Hontenisse,Municipality,GM0675,
people_in_debt,2018,Hontenisse,Municipality,GM0675,
people_in_debt,2019,Hontenisse,Municipality,GM0675,
people_in_debt,2020,Hontenisse,Municipality,GM0675,
people_in_debt,2021,Hontenisse,Municipality,GM0675,
people_in_debt,2022,Hontenisse,Municipality,GM0675,
people_in_debt,1999,Hoogeveen,Municipality,GM0118,20.0
people_in_debt,2000,Hoogeveen,Municipality,GM0118,35.0
people_in_debt,2001,Hoogeveen,Municipality,GM0118,65.0
people_in_debt,2002,Hoogeveen,Municipality,GM0118,80.0
people_in_debt,2003,Hoogeveen,Municipality,GM0118,85.0
people_in_debt,2004,Hoogeveen,Municipality,GM0118,110.0
people_in_debt,2005,Hoogeveen,Municipality,GM0118,150.0
people_in_debt,2006,Hoogeveen,Municipality,GM0118,205.0
people_in_debt,2007,Hoogeveen,Municipality,GM0118,240.0
people_in_debt,2008,Hoogeveen,Municipality,GM0118,185.0
people_in_debt,2009,Hoogeveen,Municipality,GM0118,130.0
people_in_debt,2010,Hoogeveen,Municipality,GM0118,95.0
people_in_debt,2011,Hoogeveen,Municipality,GM0118,100.0
people_in_debt,2012,Hoogeveen,Municipality,GM0118,130.0
people_in_debt,2013,Hoogeveen,Municipality,GM0118,160.0
people_in_debt,2014,Hoogeveen,Municipality,GM0118,165.0
people_in_debt,2015,Hoogeveen,Municipality,GM0118,165.0
people_in_debt,2016,Hoogeveen,Municipality,GM0118,170.0
people_in_debt,2017,Hoogeveen,Municipality,GM0118,145.0
people_in_debt,2018,Hoogeveen,Municipality,GM0118,115.0
people_in_debt,2019,Hoogeveen,Municipality,GM0118,65.0
people_in_debt,2020,Hoogeveen,Municipality,GM0118,45.0
people_in_debt,2021,Hoogeveen,Municipality,GM0118,30.0
people_in_debt,2022,Hoogeveen,Municipality,GM0118,25.0
people_in_debt,1999,Hoogezand-Sappemeer,Municipality,GM0018,20.0
people_in_debt,2000,Hoogezand-Sappemeer,Municipality,GM0018,60.0
people_in_debt,2001,Hoogezand-Sappemeer,Municipality,GM0018,75.0
people_in_debt,2002,Hoogezand-Sappemeer,Municipality,GM0018,65.0
people_in_debt,2003,Hoogezand-Sappemeer,Municipality,GM0018,65.0
people_in_debt,2004,Hoogezand-Sappemeer,Municipality,GM0018,85.0
people_in_debt,2005,Hoogezand-Sappemeer,Municipality,GM0018,100.0
people_in_debt,2006,Hoogezand-Sappemeer,Municipality,GM0018,100.0
people_in_debt,2007,Hoogezand-Sappemeer,Municipality,GM0018,110.0
people_in_debt,2008,Hoogezand-Sappemeer,Municipality,GM0018,105.0
people_in_debt,2009,Hoogezand-Sappemeer,Municipality,GM0018,105.0
people_in_debt,2010,Hoogezand-Sappemeer,Municipality,GM0018,135.0
people_in_debt,2011,Hoogezand-Sappemeer,Municipality,GM0018,165.0
people_in_debt,2012,Hoogezand-Sappemeer,Municipality,GM0018,230.0
people_in_debt,2013,Hoogezand-Sappemeer,Municipality,GM0018,220.0
people_in_debt,2014,Hoogezand-Sappemeer,Municipality,GM0018,220.0
people_in_debt,2015,Hoogezand-Sappemeer,Municipality,GM0018,185.0
people_in_debt,2016,Hoogezand-Sappemeer,Municipality,GM0018,175.0
people_in_debt,2017,Hoogezand-Sappemeer,Municipality,GM0018,145.0
people_in_debt,2018,Hoogezand-Sappemeer,Municipality,GM0018,
people_in_debt,2019,Hoogezand-Sappemeer,Municipality,GM0018,
people_in_debt,2020,Hoogezand-Sappemeer,Municipality,GM0018,
people_in_debt,2021,Hoogezand-Sappemeer,Municipality,GM0018,
people_in_debt,2022,Hoogezand-Sappemeer,Municipality,GM0018,
people_in_debt,1999,Hoorn,Municipality,GM0405,35.0
people_in_debt,2000,Hoorn,Municipality,GM0405,70.0
people_in_debt,2001,Hoorn,Municipality,GM0405,120.0
people_in_debt,2002,Hoorn,Municipality,GM0405,215.0
people_in_debt,2003,Hoorn,Municipality,GM0405,300.0
people_in_debt,2004,Hoorn,Municipality,GM0405,345.0
people_in_debt,2005,Hoorn,Municipality,GM0405,305.0
people_in_debt,2006,Hoorn,Municipality,GM0405,270.0
people_in_debt,2007,Hoorn,Municipality,GM0405,275.0
people_in_debt,2008,Hoorn,Municipality,GM0405,210.0
people_in_debt,2009,Hoorn,Municipality,GM0405,145.0
people_in_debt,2010,Hoorn,Municipality,GM0405,110.0
people_in_debt,2011,Hoorn,Municipality,GM0405,150.0
people_in_debt,2012,Hoorn,Municipality,GM0405,215.0
people_in_debt,2013,Hoorn,Municipality,GM0405,225.0
people_in_debt,2014,Hoorn,Municipality,GM0405,250.0
people_in_debt,2015,Hoorn,Municipality,GM0405,215.0
people_in_debt,2016,Hoorn,Municipality,GM0405,180.0
people_in_debt,2017,Hoorn,Municipality,GM0405,145.0
people_in_debt,2018,Hoorn,Municipality,GM0405,120.0
people_in_debt,2019,Hoorn,Municipality,GM0405,105.0
people_in_debt,2020,Hoorn,Municipality,GM0405,85.0
people_in_debt,2021,Hoorn,Municipality,GM0405,65.0
people_in_debt,2022,Hoorn,Municipality,GM0405,35.0
people_in_debt,1999,Horst,Municipality,GM0923,
people_in_debt,2000,Horst,Municipality,GM0923,
people_in_debt,2001,Horst,Municipality,GM0923,
people_in_debt,2002,Horst,Municipality,GM0923,
people_in_debt,2003,Horst,Municipality,GM0923,
people_in_debt,2004,Horst,Municipality,GM0923,
people_in_debt,2005,Horst,Municipality,GM0923,
people_in_debt,2006,Horst,Municipality,GM0923,
people_in_debt,2007,Horst,Municipality,GM0923,
people_in_debt,2008,Horst,Municipality,GM0923,
people_in_debt,2009,Horst,Municipality,GM0923,
people_in_debt,2010,Horst,Municipality,GM0923,
people_in_debt,2011,Horst,Municipality,GM0923,
people_in_debt,2012,Horst,Municipality,GM0923,
people_in_debt,2013,Horst,Municipality,GM0923,
people_in_debt,2014,Horst,Municipality,GM0923,
people_in_debt,2015,Horst,Municipality,GM0923,
people_in_debt,2016,Horst,Municipality,GM0923,
people_in_debt,2017,Horst,Municipality,GM0923,
people_in_debt,2018,Horst,Municipality,GM0923,
people_in_debt,2019,Horst,Municipality,GM0923,
people_in_debt,2020,Horst,Municipality,GM0923,
people_in_debt,2021,Horst,Municipality,GM0923,
people_in_debt,2022,Horst,Municipality,GM0923,
people_in_debt,1999,Horst aan de Maas,Municipality,GM1507,
people_in_debt,2000,Horst aan de Maas,Municipality,GM1507,
people_in_debt,2001,Horst aan de Maas,Municipality,GM1507,20.0
people_in_debt,2002,Horst aan de Maas,Municipality,GM1507,25.0
people_in_debt,2003,Horst aan de Maas,Municipality,GM1507,40.0
people_in_debt,2004,Horst aan de Maas,Municipality,GM1507,45.0
people_in_debt,2005,Horst aan de Maas,Municipality,GM1507,50.0
people_in_debt,2006,Horst aan de Maas,Municipality,GM1507,50.0
people_in_debt,2007,Horst aan de Maas,Municipality,GM1507,45.0
people_in_debt,2008,Horst aan de Maas,Municipality,GM1507,40.0
people_in_debt,2009,Horst aan de Maas,Municipality,GM1507,20.0
people_in_debt,2010,Horst aan de Maas,Municipality,GM1507,35.0
people_in_debt,2011,Horst aan de Maas,Municipality,GM1507,30.0
people_in_debt,2012,Horst aan de Maas,Municipality,GM1507,35.0
people_in_debt,2013,Horst aan de Maas,Municipality,GM1507,35.0
people_in_debt,2014,Horst aan de Maas,Municipality,GM1507,40.0
people_in_debt,2015,Horst aan de Maas,Municipality,GM1507,35.0
people_in_debt,2016,Horst aan de Maas,Municipality,GM1507,30.0
people_in_debt,2017,Horst aan de Maas,Municipality,GM1507,25.0
people_in_debt,2018,Horst aan de Maas,Municipality,GM1507,20.0
people_in_debt,2019,Horst aan de Maas,Municipality,GM1507,15.0
people_in_debt,2020,Horst aan de Maas,Municipality,GM1507,10.0
people_in_debt,2021,Horst aan de Maas,Municipality,GM1507,10.0
people_in_debt,2022,Horst aan de Maas,Municipality,GM1507,
people_in_debt,1999,Houten,Municipality,GM0321,10.0
people_in_debt,2000,Houten,Municipality,GM0321,15.0
people_in_debt,2001,Houten,Municipality,GM0321,30.0
people_in_debt,2002,Houten,Municipality,GM0321,40.0
people_in_debt,2003,Houten,Municipality,GM0321,50.0
people_in_debt,2004,Houten,Municipality,GM0321,45.0
people_in_debt,2005,Houten,Municipality,GM0321,50.0
people_in_debt,2006,Houten,Municipality,GM0321,45.0
people_in_debt,2007,Houten,Municipality,GM0321,55.0
people_in_debt,2008,Houten,Municipality,GM0321,45.0
people_in_debt,2009,Houten,Municipality,GM0321,35.0
people_in_debt,2010,Houten,Municipality,GM0321,15.0
people_in_debt,2011,Houten,Municipality,GM0321,20.0
people_in_debt,2012,Houten,Municipality,GM0321,30.0
people_in_debt,2013,Houten,Municipality,GM0321,25.0
people_in_debt,2014,Houten,Municipality,GM0321,25.0
people_in_debt,2015,Houten,Municipality,GM0321,30.0
people_in_debt,2016,Houten,Municipality,GM0321,35.0
people_in_debt,2017,Houten,Municipality,GM0321,25.0
people_in_debt,2018,Houten,Municipality,GM0321,25.0
people_in_debt,2019,Houten,Municipality,GM0321,15.0
people_in_debt,2020,Houten,Municipality,GM0321,10.0
people_in_debt,2021,Houten,Municipality,GM0321,
people_in_debt,2022,Houten,Municipality,GM0321,
people_in_debt,1999,Huissen,Municipality,GM0255,15.0
people_in_debt,2000,Huissen,Municipality,GM0255,15.0
people_in_debt,2001,Huissen,Municipality,GM0255,
people_in_debt,2002,Huissen,Municipality,GM0255,
people_in_debt,2003,Huissen,Municipality,GM0255,
people_in_debt,2004,Huissen,Municipality,GM0255,
people_in_debt,2005,Huissen,Municipality,GM0255,
people_in_debt,2006,Huissen,Municipality,GM0255,
people_in_debt,2007,Huissen,Municipality,GM0255,
people_in_debt,2008,Huissen,Municipality,GM0255,
people_in_debt,2009,Huissen,Municipality,GM0255,
people_in_debt,2010,Huissen,Municipality,GM0255,
people_in_debt,2011,Huissen,Municipality,GM0255,
people_in_debt,2012,Huissen,Municipality,GM0255,
people_in_debt,2013,Huissen,Municipality,GM0255,
people_in_debt,2014,Huissen,Municipality,GM0255,
people_in_debt,2015,Huissen,Municipality,GM0255,
people_in_debt,2016,Huissen,Municipality,GM0255,
people_in_debt,2017,Huissen,Municipality,GM0255,
people_in_debt,2018,Huissen,Municipality,GM0255,
people_in_debt,2019,Huissen,Municipality,GM0255,
people_in_debt,2020,Huissen,Municipality,GM0255,
people_in_debt,2021,Huissen,Municipality,GM0255,
people_in_debt,2022,Huissen,Municipality,GM0255,
people_in_debt,1999,Huizen,Municipality,GM0406,
people_in_debt,2000,Huizen,Municipality,GM0406,15.0
people_in_debt,2001,Huizen,Municipality,GM0406,25.0
people_in_debt,2002,Huizen,Municipality,GM0406,35.0
people_in_debt,2003,Huizen,Municipality,GM0406,25.0
people_in_debt,2004,Huizen,Municipality,GM0406,40.0
people_in_debt,2005,Huizen,Municipality,GM0406,50.0
people_in_debt,2006,Huizen,Municipality,GM0406,45.0
people_in_debt,2007,Huizen,Municipality,GM0406,65.0
people_in_debt,2008,Huizen,Municipality,GM0406,95.0
people_in_debt,2009,Huizen,Municipality,GM0406,105.0
people_in_debt,2010,Huizen,Municipality,GM0406,100.0
people_in_debt,2011,Huizen,Municipality,GM0406,90.0
people_in_debt,2012,Huizen,Municipality,GM0406,85.0
people_in_debt,2013,Huizen,Municipality,GM0406,80.0
people_in_debt,2014,Huizen,Municipality,GM0406,75.0
people_in_debt,2015,Huizen,Municipality,GM0406,75.0
people_in_debt,2016,Huizen,Municipality,GM0406,80.0
people_in_debt,2017,Huizen,Municipality,GM0406,75.0
people_in_debt,2018,Huizen,Municipality,GM0406,60.0
people_in_debt,2019,Huizen,Municipality,GM0406,45.0
people_in_debt,2020,Huizen,Municipality,GM0406,40.0
people_in_debt,2021,Huizen,Municipality,GM0406,30.0
people_in_debt,2022,Huizen,Municipality,GM0406,25.0
people_in_debt,1999,Hulst,Municipality,GM0677,
people_in_debt,2000,Hulst,Municipality,GM0677,
people_in_debt,2001,Hulst,Municipality,GM0677,15.0
people_in_debt,2002,Hulst,Municipality,GM0677,20.0
people_in_debt,2003,Hulst,Municipality,GM0677,30.0
people_in_debt,2004,Hulst,Municipality,GM0677,35.0
people_in_debt,2005,Hulst,Municipality,GM0677,60.0
people_in_debt,2006,Hulst,Municipality,GM0677,70.0
people_in_debt,2007,Hulst,Municipality,GM0677,90.0
people_in_debt,2008,Hulst,Municipality,GM0677,70.0
people_in_debt,2009,Hulst,Municipality,GM0677,45.0
