dataset,time_period,region_name,region_type,region_code,population,private_houshold_amount,average_standardized_income,median_standardized_income,inequality_income
income_inequality,2011,Nederweert,Municipality,GM0946,Private housholds,6800.0,26000.0,23900.0,2100.0
income_inequality,2012,Nederweert,Municipality,GM0946,Private housholds,6800.0,26400.0,24000.0,2400.0
income_inequality,2013,Nederweert,Municipality,GM0946,Private housholds,6900.0,26700.0,24200.0,2500.0
income_inequality,2014,Nederweert,Municipality,GM0946,Private housholds,6900.0,27800.0,24900.0,2900.0
income_inequality,2015,Nederweert,Municipality,GM0946,Private housholds,7000.0,27600.0,25300.0,2300.0
income_inequality,2016,Nederweert,Municipality,GM0946,Private housholds,7000.0,28700.0,26400.0,2300.0
income_inequality,2017,Nederweert,Municipality,GM0946,Private housholds,7100.0,29800.0,27200.0,2600.0
income_inequality,2018,Nederweert,Municipality,GM0946,Private housholds,7200.0,29900.0,27500.0,2400.0
income_inequality,2019,Nederweert,Municipality,GM0946,Private housholds,7200.0,32500.0,29000.0,3500.0
income_inequality,2020,Nederweert,Municipality,GM0946,Private housholds,7300.0,34200.0,30100.0,4100.0
income_inequality,2021,Nederweert,Municipality,GM0946,Private housholds,7400.0,35900.0,31300.0,4600.0
income_inequality,2011,Nieuwegein,Municipality,GM0356,Private housholds,26900.0,26300.0,24500.0,1800.0
income_inequality,2012,Nieuwegein,Municipality,GM0356,Private housholds,26900.0,26400.0,24500.0,1900.0
income_inequality,2013,Nieuwegein,Municipality,GM0356,Private housholds,27200.0,26500.0,24700.0,1800.0
income_inequality,2014,Nieuwegein,Municipality,GM0356,Private housholds,27400.0,27400.0,25400.0,2000.0
income_inequality,2015,Nieuwegein,Municipality,GM0356,Private housholds,27600.0,27700.0,25700.0,2000.0
income_inequality,2016,Nieuwegein,Municipality,GM0356,Private housholds,27900.0,28700.0,26600.0,2100.0
income_inequality,2017,Nieuwegein,Municipality,GM0356,Private housholds,28100.0,29200.0,27100.0,2100.0
income_inequality,2018,Nieuwegein,Municipality,GM0356,Private housholds,28500.0,29500.0,27500.0,2000.0
income_inequality,2019,Nieuwegein,Municipality,GM0356,Private housholds,28800.0,31200.0,29000.0,2200.0
income_inequality,2020,Nieuwegein,Municipality,GM0356,Private housholds,29100.0,31800.0,29900.0,1900.0
income_inequality,2021,Nieuwegein,Municipality,GM0356,Private housholds,29400.0,33000.0,31000.0,2000.0
income_inequality,2011,Nieuwkoop,Municipality,GM0569,Private housholds,10400.0,29500.0,26000.0,3500.0
income_inequality,2012,Nieuwkoop,Municipality,GM0569,Private housholds,10900.0,29600.0,25700.0,3900.0
income_inequality,2013,Nieuwkoop,Municipality,GM0569,Private housholds,11100.0,29500.0,26000.0,3500.0
income_inequality,2014,Nieuwkoop,Municipality,GM0569,Private housholds,10700.0,32200.0,27200.0,5000.0
income_inequality,2015,Nieuwkoop,Municipality,GM0569,Private housholds,10800.0,32700.0,27700.0,5000.0
income_inequality,2016,Nieuwkoop,Municipality,GM0569,Private housholds,11000.0,32100.0,28700.0,3400.0
income_inequality,2017,Nieuwkoop,Municipality,GM0569,Private housholds,11200.0,34700.0,29600.0,5100.0
income_inequality,2018,Nieuwkoop,Municipality,GM0569,Private housholds,11500.0,34300.0,30000.0,4300.0
income_inequality,2019,Nieuwkoop,Municipality,GM0569,Private housholds,11600.0,37500.0,31200.0,6300.0
income_inequality,2020,Nieuwkoop,Municipality,GM0569,Private housholds,11800.0,37400.0,32300.0,5100.0
income_inequality,2021,Nieuwkoop,Municipality,GM0569,Private housholds,12000.0,38700.0,33500.0,5200.0
income_inequality,2011,Nijkerk,Municipality,GM0267,Private housholds,15600.0,28500.0,24600.0,3900.0
income_inequality,2012,Nijkerk,Municipality,GM0267,Private housholds,15700.0,28500.0,25000.0,3500.0
income_inequality,2013,Nijkerk,Municipality,GM0267,Private housholds,15900.0,28100.0,25100.0,3000.0
income_inequality,2014,Nijkerk,Municipality,GM0267,Private housholds,16200.0,29900.0,25700.0,4200.0
income_inequality,2015,Nijkerk,Municipality,GM0267,Private housholds,16400.0,29200.0,26100.0,3100.0
income_inequality,2016,Nijkerk,Municipality,GM0267,Private housholds,16500.0,30900.0,27000.0,3900.0
income_inequality,2017,Nijkerk,Municipality,GM0267,Private housholds,16700.0,31600.0,27800.0,3800.0
income_inequality,2018,Nijkerk,Municipality,GM0267,Private housholds,16900.0,32300.0,28400.0,3900.0
income_inequality,2019,Nijkerk,Municipality,GM0267,Private housholds,17300.0,35200.0,29800.0,5400.0
income_inequality,2020,Nijkerk,Municipality,GM0267,Private housholds,17400.0,34900.0,31200.0,3700.0
income_inequality,2021,Nijkerk,Municipality,GM0267,Private housholds,17600.0,36100.0,32500.0,3600.0
income_inequality,2011,Nijmegen,Municipality,GM0268,Private housholds,85600.0,21500.0,19300.0,2200.0
income_inequality,2012,Nijmegen,Municipality,GM0268,Private housholds,86300.0,21700.0,19500.0,2200.0
income_inequality,2013,Nijmegen,Municipality,GM0268,Private housholds,87600.0,21800.0,19400.0,2400.0
income_inequality,2014,Nijmegen,Municipality,GM0268,Private housholds,88700.0,22600.0,19800.0,2800.0
income_inequality,2015,Nijmegen,Municipality,GM0268,Private housholds,90400.0,22700.0,20000.0,2700.0
income_inequality,2016,Nijmegen,Municipality,GM0268,Private housholds,91300.0,23500.0,20700.0,2800.0
income_inequality,2017,Nijmegen,Municipality,GM0268,Private housholds,92200.0,24200.0,21300.0,2900.0
income_inequality,2018,Nijmegen,Municipality,GM0268,Private housholds,93300.0,24500.0,21900.0,2600.0
income_inequality,2019,Nijmegen,Municipality,GM0268,Private housholds,93700.0,26400.0,23100.0,3300.0
income_inequality,2020,Nijmegen,Municipality,GM0268,Private housholds,94000.0,27200.0,24400.0,2800.0
income_inequality,2021,Nijmegen,Municipality,GM0268,Private housholds,93800.0,28600.0,25700.0,2900.0
income_inequality,2011,Nissewaard,Municipality,GM1930,Private housholds,36400.0,26200.0,24100.0,2100.0
income_inequality,2012,Nissewaard,Municipality,GM1930,Private housholds,36700.0,26200.0,24300.0,1900.0
income_inequality,2013,Nissewaard,Municipality,GM1930,Private housholds,37100.0,26300.0,24300.0,2000.0
income_inequality,2014,Nissewaard,Municipality,GM1930,Private housholds,37500.0,27000.0,24900.0,2100.0
income_inequality,2015,Nissewaard,Municipality,GM1930,Private housholds,37800.0,27300.0,25200.0,2100.0
income_inequality,2016,Nissewaard,Municipality,GM1930,Private housholds,37800.0,28200.0,26100.0,2100.0
income_inequality,2017,Nissewaard,Municipality,GM1930,Private housholds,38000.0,28800.0,26500.0,2300.0
income_inequality,2018,Nissewaard,Municipality,GM1930,Private housholds,38300.0,29000.0,26800.0,2200.0
income_inequality,2019,Nissewaard,Municipality,GM1930,Private housholds,38400.0,30300.0,28200.0,2100.0
income_inequality,2020,Nissewaard,Municipality,GM1930,Private housholds,38500.0,31500.0,29400.0,2100.0
income_inequality,2021,Nissewaard,Municipality,GM1930,Private housholds,38600.0,32700.0,30500.0,2200.0
income_inequality,2011,Noardeast-Fryslân,Municipality,GM1970,Private housholds,18800.0,23400.0,21200.0,2200.0
income_inequality,2012,Noardeast-Fryslân,Municipality,GM1970,Private housholds,19000.0,23100.0,21300.0,1800.0
income_inequality,2013,Noardeast-Fryslân,Municipality,GM1970,Private housholds,19000.0,23500.0,21600.0,1900.0
income_inequality,2014,Noardeast-Fryslân,Municipality,GM1970,Private housholds,19000.0,24500.0,22000.0,2500.0
income_inequality,2015,Noardeast-Fryslân,Municipality,GM1970,Private housholds,19000.0,24600.0,22500.0,2100.0
income_inequality,2016,Noardeast-Fryslân,Municipality,GM1970,Private housholds,19100.0,25500.0,23400.0,2100.0
income_inequality,2017,Noardeast-Fryslân,Municipality,GM1970,Private housholds,19200.0,26300.0,24000.0,2300.0
income_inequality,2018,Noardeast-Fryslân,Municipality,GM1970,Private housholds,19200.0,26400.0,24300.0,2100.0
income_inequality,2019,Noardeast-Fryslân,Municipality,GM1970,Private housholds,19300.0,27900.0,25400.0,2500.0
income_inequality,2020,Noardeast-Fryslân,Municipality,GM1970,Private housholds,19400.0,28800.0,26700.0,2100.0
income_inequality,2021,Noardeast-Fryslân,Municipality,GM1970,Private housholds,19600.0,30200.0,27800.0,2400.0
income_inequality,2011,Noord-Beveland,Municipality,GM1695,Private housholds,3500.0,26000.0,23400.0,2600.0
income_inequality,2012,Noord-Beveland,Municipality,GM1695,Private housholds,3500.0,26400.0,23700.0,2700.0
income_inequality,2013,Noord-Beveland,Municipality,GM1695,Private housholds,3500.0,26500.0,23800.0,2700.0
income_inequality,2014,Noord-Beveland,Municipality,GM1695,Private housholds,3500.0,27800.0,24600.0,3200.0
income_inequality,2015,Noord-Beveland,Municipality,GM1695,Private housholds,3500.0,27500.0,24900.0,2600.0
income_inequality,2016,Noord-Beveland,Municipality,GM1695,Private housholds,3500.0,28500.0,25900.0,2600.0
income_inequality,2017,Noord-Beveland,Municipality,GM1695,Private housholds,3500.0,29400.0,26500.0,2900.0
income_inequality,2018,Noord-Beveland,Municipality,GM1695,Private housholds,3500.0,29400.0,26700.0,2700.0
income_inequality,2019,Noord-Beveland,Municipality,GM1695,Private housholds,3500.0,31500.0,28200.0,3300.0
income_inequality,2020,Noord-Beveland,Municipality,GM1695,Private housholds,3600.0,32300.0,29400.0,2900.0
income_inequality,2021,Noord-Beveland,Municipality,GM1695,Private housholds,3700.0,34000.0,30400.0,3600.0
income_inequality,2011,Noordenveld,Municipality,GM1699,Private housholds,13100.0,26500.0,24000.0,2500.0
income_inequality,2012,Noordenveld,Municipality,GM1699,Private housholds,13300.0,26600.0,24200.0,2400.0
income_inequality,2013,Noordenveld,Municipality,GM1699,Private housholds,13400.0,26800.0,24200.0,2600.0
income_inequality,2014,Noordenveld,Municipality,GM1699,Private housholds,13500.0,28000.0,25000.0,3000.0
income_inequality,2015,Noordenveld,Municipality,GM1699,Private housholds,13600.0,28000.0,25500.0,2500.0
income_inequality,2016,Noordenveld,Municipality,GM1699,Private housholds,13600.0,28900.0,26400.0,2500.0
income_inequality,2017,Noordenveld,Municipality,GM1699,Private housholds,13800.0,29900.0,27000.0,2900.0
income_inequality,2018,Noordenveld,Municipality,GM1699,Private housholds,13800.0,30200.0,27400.0,2800.0
income_inequality,2019,Noordenveld,Municipality,GM1699,Private housholds,13800.0,32000.0,28700.0,3300.0
income_inequality,2020,Noordenveld,Municipality,GM1699,Private housholds,13900.0,32900.0,29900.0,3000.0
income_inequality,2021,Noordenveld,Municipality,GM1699,Private housholds,13900.0,34300.0,30900.0,3400.0
income_inequality,2011,Noordoostpolder,Municipality,GM0171,Private housholds,18400.0,25100.0,22600.0,2500.0
income_inequality,2012,Noordoostpolder,Municipality,GM0171,Private housholds,18600.0,24500.0,22600.0,1900.0
income_inequality,2013,Noordoostpolder,Municipality,GM0171,Private housholds,18700.0,25200.0,22900.0,2300.0
income_inequality,2014,Noordoostpolder,Municipality,GM0171,Private housholds,18600.0,26500.0,23700.0,2800.0
income_inequality,2015,Noordoostpolder,Municipality,GM0171,Private housholds,18700.0,26500.0,24000.0,2500.0
income_inequality,2016,Noordoostpolder,Municipality,GM0171,Private housholds,18700.0,27800.0,25100.0,2700.0
income_inequality,2017,Noordoostpolder,Municipality,GM0171,Private housholds,18800.0,28200.0,25700.0,2500.0
income_inequality,2018,Noordoostpolder,Municipality,GM0171,Private housholds,19000.0,28600.0,26200.0,2400.0
income_inequality,2019,Noordoostpolder,Municipality,GM0171,Private housholds,19200.0,30700.0,27400.0,3300.0
income_inequality,2020,Noordoostpolder,Municipality,GM0171,Private housholds,19400.0,31100.0,28600.0,2500.0
income_inequality,2021,Noordoostpolder,Municipality,GM0171,Private housholds,19500.0,32800.0,29800.0,3000.0
income_inequality,2011,Noordwijk,Municipality,GM0575,Private housholds,17500.0,29000.0,25000.0,4000.0
income_inequality,2012,Noordwijk,Municipality,GM0575,Private housholds,17700.0,29600.0,25200.0,4400.0
income_inequality,2013,Noordwijk,Municipality,GM0575,Private housholds,18000.0,29200.0,25400.0,3800.0
income_inequality,2014,Noordwijk,Municipality,GM0575,Private housholds,18100.0,31900.0,26200.0,5700.0
income_inequality,2015,Noordwijk,Municipality,GM0575,Private housholds,18200.0,31200.0,26600.0,4600.0
income_inequality,2016,Noordwijk,Municipality,GM0575,Private housholds,18400.0,32500.0,27700.0,4800.0
income_inequality,2017,Noordwijk,Municipality,GM0575,Private housholds,18700.0,34000.0,28200.0,5800.0
income_inequality,2018,Noordwijk,Municipality,GM0575,Private housholds,19000.0,34200.0,28500.0,5700.0
income_inequality,2019,Noordwijk,Municipality,GM0575,Private housholds,19200.0,38100.0,29800.0,8300.0
income_inequality,2020,Noordwijk,Municipality,GM0575,Private housholds,19500.0,37100.0,30900.0,6200.0
income_inequality,2021,Noordwijk,Municipality,GM0575,Private housholds,19700.0,38500.0,32500.0,6000.0
income_inequality,2011,"Nuenen, Gerwen en Nederwetten",Municipality,GM0820,Private housholds,9300.0,30600.0,27800.0,2800.0
income_inequality,2012,"Nuenen, Gerwen en Nederwetten",Municipality,GM0820,Private housholds,9600.0,30500.0,27700.0,2800.0
income_inequality,2013,"Nuenen, Gerwen en Nederwetten",Municipality,GM0820,Private housholds,9700.0,30700.0,27800.0,2900.0
income_inequality,2014,"Nuenen, Gerwen en Nederwetten",Municipality,GM0820,Private housholds,9800.0,32900.0,28700.0,4200.0
income_inequality,2015,"Nuenen, Gerwen en Nederwetten",Municipality,GM0820,Private housholds,9800.0,32200.0,29200.0,3000.0
income_inequality,2016,"Nuenen, Gerwen en Nederwetten",Municipality,GM0820,Private housholds,9900.0,33400.0,30300.0,3100.0
income_inequality,2017,"Nuenen, Gerwen en Nederwetten",Municipality,GM0820,Private housholds,9900.0,34900.0,31100.0,3800.0
income_inequality,2018,"Nuenen, Gerwen en Nederwetten",Municipality,GM0820,Private housholds,10000.0,34900.0,31300.0,3600.0
income_inequality,2019,"Nuenen, Gerwen en Nederwetten",Municipality,GM0820,Private housholds,10100.0,37500.0,32800.0,4700.0
income_inequality,2020,"Nuenen, Gerwen en Nederwetten",Municipality,GM0820,Private housholds,10100.0,37600.0,33900.0,3700.0
income_inequality,2021,"Nuenen, Gerwen en Nederwetten",Municipality,GM0820,Private housholds,10300.0,39400.0,35300.0,4100.0
income_inequality,2011,Nunspeet,Municipality,GM0302,Private housholds,9900.0,26300.0,23800.0,2500.0
income_inequality,2012,Nunspeet,Municipality,GM0302,Private housholds,10000.0,26800.0,23900.0,2900.0
income_inequality,2013,Nunspeet,Municipality,GM0302,Private housholds,10200.0,26500.0,24100.0,2400.0
income_inequality,2014,Nunspeet,Municipality,GM0302,Private housholds,10300.0,28100.0,24700.0,3400.0
income_inequality,2015,Nunspeet,Municipality,GM0302,Private housholds,10300.0,27800.0,25100.0,2700.0
income_inequality,2016,Nunspeet,Municipality,GM0302,Private housholds,10400.0,29100.0,26100.0,3000.0
income_inequality,2017,Nunspeet,Municipality,GM0302,Private housholds,10500.0,30100.0,26700.0,3400.0
income_inequality,2018,Nunspeet,Municipality,GM0302,Private housholds,10600.0,30400.0,27000.0,3400.0
income_inequality,2019,Nunspeet,Municipality,GM0302,Private housholds,10700.0,32400.0,28300.0,4100.0
income_inequality,2020,Nunspeet,Municipality,GM0302,Private housholds,10900.0,32800.0,29400.0,3400.0
income_inequality,2021,Nunspeet,Municipality,GM0302,Private housholds,11000.0,34100.0,30400.0,3700.0
income_inequality,2011,Oegstgeest,Municipality,GM0579,Private housholds,9600.0,33900.0,29300.0,4600.0
income_inequality,2012,Oegstgeest,Municipality,GM0579,Private housholds,9800.0,34500.0,29700.0,4800.0
income_inequality,2013,Oegstgeest,Municipality,GM0579,Private housholds,10000.0,34400.0,29700.0,4700.0
income_inequality,2014,Oegstgeest,Municipality,GM0579,Private housholds,9900.0,37800.0,31200.0,6600.0
income_inequality,2015,Oegstgeest,Municipality,GM0579,Private housholds,10000.0,36800.0,31700.0,5100.0
income_inequality,2016,Oegstgeest,Municipality,GM0579,Private housholds,10000.0,38000.0,32900.0,5100.0
income_inequality,2017,Oegstgeest,Municipality,GM0579,Private housholds,10200.0,39400.0,33300.0,6100.0
income_inequality,2018,Oegstgeest,Municipality,GM0579,Private housholds,10300.0,39000.0,33600.0,5400.0
income_inequality,2019,Oegstgeest,Municipality,GM0579,Private housholds,10600.0,42700.0,35300.0,7400.0
income_inequality,2020,Oegstgeest,Municipality,GM0579,Private housholds,10600.0,42700.0,36600.0,6100.0
income_inequality,2021,Oegstgeest,Municipality,GM0579,Private housholds,10800.0,44400.0,38100.0,6300.0
income_inequality,2011,Oirschot,Municipality,GM0823,Private housholds,6900.0,28500.0,25300.0,3200.0
income_inequality,2012,Oirschot,Municipality,GM0823,Private housholds,7000.0,29100.0,25900.0,3200.0
income_inequality,2013,Oirschot,Municipality,GM0823,Private housholds,7100.0,28900.0,26000.0,2900.0
income_inequality,2014,Oirschot,Municipality,GM0823,Private housholds,7100.0,31000.0,27000.0,4000.0
income_inequality,2015,Oirschot,Municipality,GM0823,Private housholds,7300.0,30200.0,27200.0,3000.0
income_inequality,2016,Oirschot,Municipality,GM0823,Private housholds,7400.0,31600.0,28400.0,3200.0
income_inequality,2017,Oirschot,Municipality,GM0823,Private housholds,7500.0,33200.0,29100.0,4100.0
income_inequality,2018,Oirschot,Municipality,GM0823,Private housholds,7500.0,33600.0,29600.0,4000.0
income_inequality,2019,Oirschot,Municipality,GM0823,Private housholds,7600.0,37400.0,31100.0,6300.0
income_inequality,2020,Oirschot,Municipality,GM0823,Private housholds,7700.0,37000.0,32600.0,4400.0
income_inequality,2021,Oirschot,Municipality,GM0823,Private housholds,7800.0,38500.0,33900.0,4600.0
income_inequality,2011,Oisterwijk,Municipality,GM0824,Private housholds,12800.0,29200.0,25400.0,3800.0
income_inequality,2012,Oisterwijk,Municipality,GM0824,Private housholds,12900.0,29200.0,25600.0,3600.0
income_inequality,2013,Oisterwijk,Municipality,GM0824,Private housholds,13200.0,31200.0,25900.0,5300.0
income_inequality,2014,Oisterwijk,Municipality,GM0824,Private housholds,12900.0,33100.0,27100.0,6000.0
income_inequality,2015,Oisterwijk,Municipality,GM0824,Private housholds,13100.0,31700.0,27400.0,4300.0
income_inequality,2016,Oisterwijk,Municipality,GM0824,Private housholds,13000.0,33100.0,28700.0,4400.0
income_inequality,2017,Oisterwijk,Municipality,GM0824,Private housholds,13400.0,34500.0,29300.0,5200.0
income_inequality,2018,Oisterwijk,Municipality,GM0824,Private housholds,13500.0,35000.0,29800.0,5200.0
income_inequality,2019,Oisterwijk,Municipality,GM0824,Private housholds,13600.0,38900.0,31300.0,7600.0
income_inequality,2020,Oisterwijk,Municipality,GM0824,Private housholds,13700.0,38300.0,32400.0,5900.0
income_inequality,2021,Oisterwijk,Municipality,GM0824,Private housholds,14000.0,39200.0,33600.0,5600.0
income_inequality,2011,Oldambt,Municipality,GM1895,Private housholds,17700.0,22700.0,20500.0,2200.0
income_inequality,2012,Oldambt,Municipality,GM1895,Private housholds,17700.0,22700.0,20700.0,2000.0
income_inequality,2013,Oldambt,Municipality,GM1895,Private housholds,17800.0,22700.0,20900.0,1800.0
income_inequality,2014,Oldambt,Municipality,GM1895,Private housholds,17700.0,23700.0,21500.0,2200.0
income_inequality,2015,Oldambt,Municipality,GM1895,Private housholds,17900.0,23600.0,21600.0,2000.0
income_inequality,2016,Oldambt,Municipality,GM1895,Private housholds,17800.0,24500.0,22400.0,2100.0
income_inequality,2017,Oldambt,Municipality,GM1895,Private housholds,17900.0,25100.0,23000.0,2100.0
income_inequality,2018,Oldambt,Municipality,GM1895,Private housholds,17900.0,25400.0,23300.0,2100.0
income_inequality,2019,Oldambt,Municipality,GM1895,Private housholds,18000.0,26900.0,24400.0,2500.0
income_inequality,2020,Oldambt,Municipality,GM1895,Private housholds,18100.0,27700.0,25400.0,2300.0
income_inequality,2021,Oldambt,Municipality,GM1895,Private housholds,18100.0,28900.0,26300.0,2600.0
income_inequality,2011,Oldebroek,Municipality,GM0269,Private housholds,8400.0,24900.0,22600.0,2300.0
income_inequality,2012,Oldebroek,Municipality,GM0269,Private housholds,8500.0,24900.0,22800.0,2100.0
income_inequality,2013,Oldebroek,Municipality,GM0269,Private housholds,8600.0,25200.0,23000.0,2200.0
income_inequality,2014,Oldebroek,Municipality,GM0269,Private housholds,8700.0,26400.0,23700.0,2700.0
income_inequality,2015,Oldebroek,Municipality,GM0269,Private housholds,8800.0,26200.0,24100.0,2100.0
income_inequality,2016,Oldebroek,Municipality,GM0269,Private housholds,8900.0,27100.0,25000.0,2100.0
income_inequality,2017,Oldebroek,Municipality,GM0269,Private housholds,9000.0,28000.0,25600.0,2400.0
income_inequality,2018,Oldebroek,Municipality,GM0269,Private housholds,9100.0,28300.0,26000.0,2300.0
income_inequality,2019,Oldebroek,Municipality,GM0269,Private housholds,9100.0,30600.0,27400.0,3200.0
income_inequality,2020,Oldebroek,Municipality,GM0269,Private housholds,9100.0,31200.0,28700.0,2500.0
income_inequality,2021,Oldebroek,Municipality,GM0269,Private housholds,9200.0,33000.0,30200.0,2800.0
income_inequality,2011,Oldenzaal,Municipality,GM0173,Private housholds,13600.0,25300.0,22800.0,2500.0
income_inequality,2012,Oldenzaal,Municipality,GM0173,Private housholds,13700.0,25500.0,23100.0,2400.0
income_inequality,2013,Oldenzaal,Municipality,GM0173,Private housholds,13700.0,25300.0,23300.0,2000.0
income_inequality,2014,Oldenzaal,Municipality,GM0173,Private housholds,13700.0,26900.0,24000.0,2900.0
income_inequality,2015,Oldenzaal,Municipality,GM0173,Private housholds,13700.0,26700.0,24400.0,2300.0
income_inequality,2016,Oldenzaal,Municipality,GM0173,Private housholds,13800.0,27700.0,25300.0,2400.0
income_inequality,2017,Oldenzaal,Municipality,GM0173,Private housholds,13900.0,28500.0,25800.0,2700.0
income_inequality,2018,Oldenzaal,Municipality,GM0173,Private housholds,13900.0,29000.0,26200.0,2800.0
income_inequality,2019,Oldenzaal,Municipality,GM0173,Private housholds,13900.0,31600.0,27500.0,4100.0
income_inequality,2020,Oldenzaal,Municipality,GM0173,Private housholds,14000.0,31500.0,28500.0,3000.0
income_inequality,2021,Oldenzaal,Municipality,GM0173,Private housholds,14000.0,32700.0,29600.0,3100.0
income_inequality,2011,Olst-Wijhe,Municipality,GM1773,Private housholds,6900.0,25900.0,23600.0,2300.0
income_inequality,2012,Olst-Wijhe,Municipality,GM1773,Private housholds,7100.0,25900.0,23800.0,2100.0
income_inequality,2013,Olst-Wijhe,Municipality,GM1773,Private housholds,7200.0,26400.0,24000.0,2400.0
income_inequality,2014,Olst-Wijhe,Municipality,GM1773,Private housholds,7100.0,27900.0,24900.0,3000.0
income_inequality,2015,Olst-Wijhe,Municipality,GM1773,Private housholds,7200.0,27400.0,25400.0,2000.0
income_inequality,2016,Olst-Wijhe,Municipality,GM1773,Private housholds,7300.0,29600.0,26600.0,3000.0
income_inequality,2017,Olst-Wijhe,Municipality,GM1773,Private housholds,7300.0,29600.0,27200.0,2400.0
income_inequality,2018,Olst-Wijhe,Municipality,GM1773,Private housholds,7400.0,30000.0,27600.0,2400.0
income_inequality,2019,Olst-Wijhe,Municipality,GM1773,Private housholds,7500.0,31900.0,29000.0,2900.0
income_inequality,2020,Olst-Wijhe,Municipality,GM1773,Private housholds,7600.0,33000.0,30300.0,2700.0
income_inequality,2021,Olst-Wijhe,Municipality,GM1773,Private housholds,7600.0,34600.0,31600.0,3000.0
income_inequality,2011,Ommen,Municipality,GM0175,Private housholds,6900.0,26700.0,23900.0,2800.0
income_inequality,2012,Ommen,Municipality,GM0175,Private housholds,7000.0,26300.0,24000.0,2300.0
income_inequality,2013,Ommen,Municipality,GM0175,Private housholds,7000.0,26600.0,23900.0,2700.0
income_inequality,2014,Ommen,Municipality,GM0175,Private housholds,7000.0,28300.0,24800.0,3500.0
income_inequality,2015,Ommen,Municipality,GM0175,Private housholds,7100.0,27500.0,25000.0,2500.0
income_inequality,2016,Ommen,Municipality,GM0175,Private housholds,7300.0,28200.0,25700.0,2500.0
income_inequality,2017,Ommen,Municipality,GM0175,Private housholds,7200.0,30100.0,26600.0,3500.0
income_inequality,2018,Ommen,Municipality,GM0175,Private housholds,7200.0,30000.0,27200.0,2800.0
income_inequality,2019,Ommen,Municipality,GM0175,Private housholds,7400.0,32100.0,28400.0,3700.0
income_inequality,2020,Ommen,Municipality,GM0175,Private housholds,7400.0,33300.0,29600.0,3700.0
income_inequality,2021,Ommen,Municipality,GM0175,Private housholds,7600.0,34300.0,30800.0,3500.0
income_inequality,2011,Oost Gelre,Municipality,GM1586,Private housholds,11900.0,25700.0,23700.0,2000.0
income_inequality,2012,Oost Gelre,Municipality,GM1586,Private housholds,12000.0,26000.0,24000.0,2000.0
income_inequality,2013,Oost Gelre,Municipality,GM1586,Private housholds,12000.0,26200.0,24300.0,1900.0
income_inequality,2014,Oost Gelre,Municipality,GM1586,Private housholds,12100.0,28000.0,25100.0,2900.0
income_inequality,2015,Oost Gelre,Municipality,GM1586,Private housholds,12100.0,27500.0,25500.0,2000.0
income_inequality,2016,Oost Gelre,Municipality,GM1586,Private housholds,12200.0,28800.0,26600.0,2200.0
income_inequality,2017,Oost Gelre,Municipality,GM1586,Private housholds,12300.0,30000.0,27300.0,2700.0
income_inequality,2018,Oost Gelre,Municipality,GM1586,Private housholds,12300.0,30600.0,27800.0,2800.0
income_inequality,2019,Oost Gelre,Municipality,GM1586,Private housholds,12400.0,33400.0,29200.0,4200.0
income_inequality,2020,Oost Gelre,Municipality,GM1586,Private housholds,12400.0,33000.0,30400.0,2600.0
income_inequality,2021,Oost Gelre,Municipality,GM1586,Private housholds,12500.0,34500.0,31600.0,2900.0
income_inequality,2011,Oosterhout,Municipality,GM0826,Private housholds,23100.0,26700.0,23800.0,2900.0
income_inequality,2012,Oosterhout,Municipality,GM0826,Private housholds,23200.0,26600.0,24000.0,2600.0
income_inequality,2013,Oosterhout,Municipality,GM0826,Private housholds,23200.0,26800.0,24100.0,2700.0
income_inequality,2014,Oosterhout,Municipality,GM0826,Private housholds,23400.0,28400.0,24800.0,3600.0
income_inequality,2015,Oosterhout,Municipality,GM0826,Private housholds,23700.0,27600.0,25100.0,2500.0
income_inequality,2016,Oosterhout,Municipality,GM0826,Private housholds,23800.0,29000.0,26100.0,2900.0
income_inequality,2017,Oosterhout,Municipality,GM0826,Private housholds,24200.0,30100.0,26700.0,3400.0
income_inequality,2018,Oosterhout,Municipality,GM0826,Private housholds,24500.0,30400.0,27100.0,3300.0
income_inequality,2019,Oosterhout,Municipality,GM0826,Private housholds,24800.0,32400.0,28400.0,4000.0
income_inequality,2020,Oosterhout,Municipality,GM0826,Private housholds,25000.0,32500.0,29600.0,2900.0
income_inequality,2021,Oosterhout,Municipality,GM0826,Private housholds,25200.0,34000.0,30700.0,3300.0
income_inequality,2011,Ooststellingwerf,Municipality,GM0085,Private housholds,11000.0,23700.0,21700.0,2000.0
income_inequality,2012,Ooststellingwerf,Municipality,GM0085,Private housholds,11000.0,23900.0,22100.0,1800.0
income_inequality,2013,Ooststellingwerf,Municipality,GM0085,Private housholds,11100.0,24100.0,22300.0,1800.0
income_inequality,2014,Ooststellingwerf,Municipality,GM0085,Private housholds,11000.0,25300.0,22900.0,2400.0
income_inequality,2015,Ooststellingwerf,Municipality,GM0085,Private housholds,11100.0,25100.0,23200.0,1900.0
income_inequality,2016,Ooststellingwerf,Municipality,GM0085,Private housholds,11000.0,26300.0,24200.0,2100.0
income_inequality,2017,Ooststellingwerf,Municipality,GM0085,Private housholds,11100.0,27100.0,24900.0,2200.0
income_inequality,2018,Ooststellingwerf,Municipality,GM0085,Private housholds,11100.0,27500.0,25200.0,2300.0
