displayName,links,uid,url,publicatiedatum,availabletranslations,naam,bezoekadres,postadres,openingstijden,telefoonnummer,faxnummer,twitterurl,facebookurl,extrainformatie,afbeelding,locaties
,,2b832c09-2bc8-42ff-b3ee-58e5aa44d6d2,https://www.politie.nl/mijn-buurt/politiebureaus/05/politie-weesp.html,2023-03-20 07:20:37,,Bureau Weesp,"{'postadres': 'Aetsveldselaan 65', 'postcode': '1381 CZ', 'plaats': 'Weesp'}","{'postadres': 'Postbus 2287', 'postcode': '1000 CG', 'plaats': 'Amsterdam'}",<p>Het politiebureau Weesp is geopend op dinsdag en donderdag van&nbsp;09.00 - 17.00 uur.</p>,0900-8844,035 624 22 24,,,,"{'url': '', 'alttext': ''}","[{'latitude': 52.3058317, 'longitude': 5.0463059}]"
,,886ef0b8-f9dd-44ff-8567-183180ccbc94,https://www.politie.nl/mijn-buurt/politiebureaus/03/politie-muiden.html,2023-03-16 15:31:42,,Bureau Muiden,"{'postadres': 'Weesperweg 2D', 'postcode': '1398 XD', 'plaats': 'Muiden'}","{'postadres': 'Postbus 8300', 'postcode': '3503 RH', 'plaats': 'Utrecht'}","<p>Dinsdag en donderdag 09.00 tot 12.00 uur.</p>

<p>&nbsp;</p>",0900-8844,035 624 22 24,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/03/img_20230316_145306.jpg', 'alttext': ''}","[{'latitude': 52.33078036, 'longitude': 5.06598166}]"
,,b414e339-bc67-48e9-b9e0-76c804cdf767,https://www.politie.nl/mijn-buurt/politiebureaus/03/politie-naarden.html,2019-07-16 12:53:07,,Politiebureau Gooise Meren,"{'postadres': 'Amersfoortsestraatweg 12', 'postcode': '1411 HC', 'plaats': 'Naarden'}","{'postadres': 'Postbus 8300', 'postcode': '3503 RH', 'plaats': 'Utrecht'}","<ul class=""rewrittenContentList"">
 <li>maandag:&nbsp;&nbsp;&nbsp; 09.00 - 17.00 uur</li>
 <li>dinsdag:&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; gesloten</li>
 <li>woensdag:&nbsp; 09.00 - 17.00 uur</li>
 <li>donderdag: gesloten</li>
 <li>vrijdag:&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 09.00 - 17.00 uur</li>
</ul>",0900-8844,035 624 22 24,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/03/buro-naarden.jpg', 'alttext': None}","[{'latitude': 52.2912724, 'longitude': 5.1695136}]"
,,ff6e38f8-a653-4d0e-92b2-7f328c3735f3,https://www.politie.nl/mijn-buurt/politiebureaus/05/aalsmeer-uithoorn.html,2022-04-26 15:16:00,,Basisteam Aalsmeer - Uithoorn,"{'postadres': 'Laan van Meerwijk 6', 'postcode': '1423 AJ', 'plaats': 'Uithoorn'}","{'postadres': 'Postbus 2287', 'postcode': '1000 CG', 'plaats': 'Amsterdam'}","<p>Maandag 09.00&nbsp;- 18.00&nbsp;uur</p>

<p>Dinsdag 09.00&nbsp;- 18.00&nbsp;uur</p>

<p>Woensdag 09.00&nbsp;- 21.00&nbsp;uur</p>

<p>Donderdag 09.00&nbsp;- 18.00&nbsp;uur</p>

<p>Vrijdag 09.00&nbsp;- 18.00&nbsp;uur</p>

<p>Zaterdag/Zondag gesloten</p>",0900-8844,,,https://www.facebook.com/politieaalsmeeruithoorn,"<p>Aangifte doen kan in veel gevallen online of telefonisch. Op&nbsp;<a href=""http://www.politie.nl/themas/aangifte-doen"">politie.nl/themas/aangifte-doen</a>&nbsp;is daarover meer informatie te vinden.</p>

<p>&nbsp;<a href=""https://www.politie.nl/mijn-buurt/politiebureaus/05/aalsmeer-uithoorn.html"">Basisteam Aalsmeer - Uithoorn</a>&nbsp;valt onder het beheer van&nbsp;de&nbsp;<a href=""https://www.politie.nl/mijn-buurt/politiebureaus/05/politie-amsterdam.html"">Politie Eenheid Amsterdam</a><br />
<br />
Mocht u contact wensen met een van de&nbsp;wijkagenten&nbsp;in ons basisteam, dan klikt u&nbsp;<a href=""https://www.politie.nl/mijn-buurt/wijkagenten"">hier</a>&nbsp;of bel 0900-8844.<br />
Bel bij spoed altijd 112.</p>

<p>Indien u een melding heeft met betrekking tot jeugd, kunt&nbsp;u contact op te nemen met de&nbsp;<a href=""https://www.politie.nl/mijn-buurt/wijkagenten/05/jeugdagenten/jeugdagenten-aalsmeer--uithoorn.html"">Jeugdagenten Basisteam Aalsmeer- Uithoorn</a>.<br />
<br />
Via deze&nbsp;<a href=""https://www.politie.nl/algemeen/online-buurtonderzoeken.html?sid=a45c7453-4ded-4e55-bd20-257f9bcd2530"">link</a>&nbsp;komt u terecht bij onze digitale buurtonderzoeken.</p>

<p><br />
De navolgende buurten vallen onder het beheer van ons Basisteam:<br />
<a href=""https://www.politie.nl/mijn-buurt/wijkagenten/05/c4-aalsmeer-uithoorn/zijdelwaard.html"">Zijdelwaard</a>;&nbsp;&nbsp;<a href=""https://www.politie.nl/mijn-buurt/wijkagenten/05/c4-aalsmeer-uithoorn/legmeer.html"">Legmeer</a>;&nbsp;&nbsp;<a href=""https://www.politie.nl/mijn-buurt/wijkagenten/05/c4-aalsmeer-uithoorn/de-kwakel.html"">de Kwakel</a>;&nbsp;&nbsp;<a href=""https://www.politie.nl/mijn-buurt/wijkagenten/05/c4-aalsmeer-uithoorn/thamerdal-industrieterrein.html"">Thamerdal - Industrieterrein</a>;&nbsp;&nbsp;<a href=""https://www.politie.nl/mijn-buurt/wijkagenten/05/c4-aalsmeer-uithoorn/meerwijk-oude-dorp.html"">Meerwijk - Oude dorp</a>;&nbsp;&nbsp;<br />
<a href=""https://www.politie.nl/mijn-buurt/wijkagenten/05/c4-aalsmeer-uithoorn/hornmeer-floraholland.html"">Hornmeer - Floraholland</a>;&nbsp;&nbsp;<a href=""https://www.politie.nl/mijn-buurt/wijkagenten/05/c4-aalsmeer-uithoorn/stommeerkwartier.html"">Stommeerkwartier</a>;&nbsp;&nbsp;<a href=""https://www.politie.nl/mijn-buurt/wijkagenten/05/c4-aalsmeer-uithoorn/kudelstaart.html"">Kudelstaart</a>;&nbsp;&nbsp;<br />
<a href=""https://www.politie.nl/mijn-buurt/wijkagenten/05/c4-aalsmeer-uithoorn/aalsmeer-oost.html"">Aalsmeer - Oost</a>;&nbsp;&nbsp;<a href=""https://www.politie.nl/mijn-buurt/wijkagenten/05/c4-aalsmeer-uithoorn/centrum-zuid.html"">Aalsmeer Centrum - Zuid</a>.</p>","{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/05-amsterdam/uithoorn.jpg', 'alttext': None}","[{'latitude': 52.233463, 'longitude': 4.82785709999996}]"
,,e487ee4e-8c38-4ef9-aed5-79cb2725a315,https://www.politie.nl/mijn-buurt/politiebureaus/05/aalsmeer.html,2023-01-13 11:21:24,,Basisteam Aalsmeer - Uithoorn,"{'postadres': 'raadhuisplein 1', 'postcode': '1431 EH', 'plaats': 'Aalsmeer'}","{'postadres': 'Postbus 2287', 'postcode': '1000 CG', 'plaats': 'Amsterdam'}","<p>Het politiebureau Aalsmeer aan de Dreef 2 is vanaf 1 januari 2020 gesloten.&nbsp;</p>

<p>Op het gemeentehuis van Aalsmeer is een politieloket geopend. Dit loket is gevestigd in het raadhuis van Aalsmeer, Raadhuisplein 1. Voor het doen van aangifte op het politieloket dient u een afspraak maken via 0900-8844 of online <a href=""http://www.politie.nl"">www.politie.nl</a>. Voor gevonden voorwerpen kunt u zich melden bij de receptie van het gemeentehuis.</p>

<p>Maandag van 09.00&nbsp;tot 14.00&nbsp;uur.</p>

<p>Dinsdag gesloten</p>

<p>Woensdag van 09.00&nbsp;tot 18.00&nbsp;uur.</p>

<p>Donderdag gesloten</p>

<p>Vrijdag van 09.00&nbsp;tot 14.00&nbsp;uur.</p>

<p>Zaterdag/zondag gesloten</p>

<p>&nbsp;</p>

<p>Het bureau Uithoorn is geopend op:</p>

<p>Maandag van 09.00 tot 18.00 uur.</p>

<p>Dinsdag van 09.00 tot 18.00 uur.</p>

<p>Woensdag van 09.00 tot 21.00 uur.</p>

<p>Donderdag van 09.00 tot 18.00 uur.</p>

<p>Vrijdag van 09.00 tot 18.00 uur.</p>

<p>Zaterdag/zondag gesloten</p>

<p>&nbsp;</p>

<p>Buiten deze tijden is het mogelijk om een afspraak te maken via&nbsp;0900-8844.</p>",0900-8844,,,https://www.facebook.com/politieaalsmeeruithoorn,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/stockfotos/algemeen/aan-de-balie.jpg', 'alttext': 'Aan de balie van het politiebureau'}","[{'latitude': 52.2575578, 'longitude': 4.7628606}]"
,,3d9868eb-8598-498e-925a-78429aa3568e,https://www.politie.nl/mijn-buurt/politiebureaus/04/b2-waterland/purmerend.html,2023-02-27 06:48:30,,Purmerend,"{'postadres': 'Component 96', 'postcode': '1446 WP', 'plaats': 'Purmerend'}","{'postadres': 'Postbus 57', 'postcode': '2000 AB', 'plaats': 'Haarlem'}","<p>Maandag t/m vrijdag van 09.00 uur tot 22.00 uur.<br />
Zaterdag en zondag van 09.00 uur tot 17.00 uur.</p>

<p><strong>Aangiften</strong><br />
Voor het doen van aangifte&nbsp;vragen wij u een afspraak te maken via tel. 0900-8844.&nbsp;</p>",0900-8844,,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/04/b2-waterland/04-politiebureau-purmerend.jpg', 'alttext': 'Purmerend, Component'}","[{'latitude': 52.51390234, 'longitude': 5.00821359}]"
,,61f113eb-3549-45dd-b0d3-4786b6df4ace,https://www.politie.nl/mijn-buurt/politiebureaus/04/b1-zaanstreek/zaandam-centrum.html,2023-02-27 13:42:40,,Zaandam-Centrum,"{'postadres': 'Nicolaasstraat 5', 'postcode': '1506 BB', 'plaats': 'Zaandam'}","{'postadres': 'Postbus 57', 'postcode': '2000 AB', 'plaats': 'Haarlem'}","<p>Het politiebureau Zaandam Centrum heeft een 3D aangifte loket welke op afspraak te bezoeken is, via 0900-8844.&nbsp;<br />
U kunt ook terecht op het bureau&nbsp; <a href=""https://www.politie.nl/mijn-buurt/politiebureaus/04/b1-zaanstreek/zaandijk.html"">Zaandijk</a>.</p>",0900-8844,,,,"

<p> </p>


","{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/04/b-zaanstreek/zaandam-nicolaasstraat.jpg', 'alttext': None}","[{'latitude': 52.4383327, 'longitude': 4.8243586}]"
,,d3ee7185-9f78-4d4d-a6a9-bbc1ec422651,https://www.politie.nl/mijn-buurt/politiebureaus/04/b1-zaanstreek/zaandijk.html,2020-02-11 17:19:32,,Zaandijk,"{'postadres': 'Guishof 1', 'postcode': '1544 TA', 'plaats': 'Zaandijk'}","{'postadres': 'Postbus 57', 'postcode': '2000 AB', 'plaats': 'Haarlem'}","<p>Dagelijks geopend&nbsp;van 09.00 tot&nbsp;22.00 uur.</p>

<p><strong>Aangiften</strong><br />
Voor het doen van aangifte&nbsp;vragen wij u een afspraak te maken via tel. 0900-8844.&nbsp;</p>

<p><br />
<strong>Overige zaken</strong><br />
Alle dagen&nbsp;24 uur.</p>",0900-8844,,,,"

<p> </p>


","{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/04/b-zaanstreek/zaandijk-guishof.jpg', 'alttext': None}","[{'latitude': 52.4692812, 'longitude': 4.7965069}]"
,,28648231-aca6-490a-9667-e10cc8b860fc,https://www.politie.nl/mijn-buurt/politiebureaus/04/a3/stede-broec.html,2023-03-07 09:44:27,,Stede Broec,"{'postadres': 'Industrieweg 35 C', 'postcode': '1613 KT', 'plaats': 'Grootebroek'}","{'postadres': 'Postbus 57', 'postcode': '2000 AB', 'plaats': 'Haarlem'}","<p>Het bureau Stede Broec is een steunpunt bureau.&nbsp;U kunt nog wel op dit bureau aangifte doen, via het 3D-aangifteloket op afspraak via 0900-8844. Dit kan 7 dagen per week van 09.00-22.00 uur.<br />
Dit bureau is ook een gesprekslocatie voor de locale wijkagenten, op afspraak via 0900-8844.&nbsp;<br />
U kunt ook terecht op het bureau <a href=""https://www.politie.nl/mijn-buurt/politiebureaus/04/a3/hoorn.html"">Hoorn</a>.</p>",0900-8844,,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/04/a3/stede-broec.jpg', 'alttext': None}","[{'latitude': 52.6934264, 'longitude': 5.2304175}]"
,,f96629ac-1ac6-46bb-a063-22636aaa96b9,https://www.politie.nl/mijn-buurt/politiebureaus/04/a3/hoorn.html,2023-02-27 06:48:01,,Hoorn,"{'postadres': 'Blokmergouw 1', 'postcode': '1625 PE', 'plaats': 'Hoorn NH'}","{'postadres': 'Postbus 57', 'postcode': '2000 AB', 'plaats': 'Haarlem'}","<p>Dagelijks van 09.00 - 18.00 uur. Op donderdag van 09.00 - 21.00 uur.<br />
<br />
<strong>Aangiften</strong><br />
Voor het doen van aangifte&nbsp;vragen wij u een afspraak te maken via tel. 0900-8844.&nbsp;</p>

<p>&nbsp;</p>",0900-8844,,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/04/a3/hoorn.jpg', 'alttext': None}","[{'latitude': 52.6565333, 'longitude': 5.0645369}]"
,,32ecf216-4c4e-4a87-a0a4-ef5f9970a639,https://www.politie.nl/mijn-buurt/politiebureaus/04/a4/wognum.html,2023-03-07 09:38:07,,Wognum,"{'postadres': 'Dick Ketlaan 21', 'postcode': '1687 CD', 'plaats': 'Wognum'}","{'postadres': 'Postbus 57', 'postcode': '2000 AB', 'plaats': 'Haarlem'}","<p>Dit is een spreekuurlocatie in het gemeentehuis van Medemblik en te bezoeken na een afspraak met de wijkagent via 0900-8844.<br />
U kunt hier ook aangifte doen via het 3D-aangifteloket op afspraak via 0900-8844. U kunt ook terecht op het bureau&nbsp;<a href=""https://www.politie.nl/mijn-buurt/politiebureaus/04/a4/heerhugowaard.html"">Heerhugowaard</a> en/of&nbsp;<a href=""https://www.politie.nl/mijn-buurt/politiebureaus/04/a3/hoorn.html"">Hoorn</a>.</p>",0900-8844,,,,,"{'url': '', 'alttext': ''}","[{'latitude': 52.68719859999999, 'longitude': 5.028178900000057}]"
,,782b6eb5-7cb7-4695-9913-90b2adfbc9eb,https://www.politie.nl/mijn-buurt/politiebureaus/04/a4/heerhugowaard.html,2023-02-27 06:47:12,,Heerhugowaard,"{'postadres': 'Zuidtangent 5', 'postcode': '1702 VR', 'plaats': 'Heerhugowaard'}","{'postadres': 'Postbus 57', 'postcode': '2000 AB', 'plaats': 'Haarlem'}","<p>Dagelijks van 09.00 - 17.00 uur.<br />
<br />
<strong>Aangiften</strong><br />
Voor het doen van aangifte&nbsp;vragen wij u een afspraak te maken via tel. 0900-8844.&nbsp;</p>",0900-8844,,,https://www.facebook.com/PolitieHeerhugowaard,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/04/a4/heerhugowaard.jpg', 'alttext': None}","[{'latitude': 52.66062, 'longitude': 4.8358697}]"
,,73a616e7-09b4-4d9b-af92-f9b9db4b509d,https://www.politie.nl/mijn-buurt/politiebureaus/04/a1/schagen.html,2019-02-04 09:02:23,,Schagen,"{'postadres': 'Koperwiek 2', 'postcode': '1742 GR', 'plaats': 'Schagen'}","{'postadres': 'Postbus 57', 'postcode': '2000 AB', 'plaats': 'Haarlem'}","<p>De publieksbalie van dit bureau is gesloten. U kunt nog wel op dit bureau aangifte doen, via het 3D-aangifteloket op afspraak via 0900-8844.<br />
Dit kan 7 dagen per week van 09.00-22.00 uur.<br />
Dit bureau blijft ook een gesprekslocatie voor de lokale wijkagenten (ook op afspraak).&nbsp;</p>",0900-8844,,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/04/a1/schagen.jpg', 'alttext': None}","[{'latitude': 52.7829658, 'longitude': 4.7853428}]"
,,bc17292e-faab-44be-baeb-331b118c4f9a,https://www.politie.nl/mijn-buurt/politiebureaus/04/a4/wieringermeer.html,2020-07-13 08:17:37,,Hollands Kroon,"{'postadres': 'Medemblikkerweg 4b', 'postcode': '1771 SC', 'plaats': 'Wieringerwerf'}","{'postadres': 'Postbus 57', 'postcode': '2000 AB', 'plaats': 'Haarlem'}","<p>Het politiebureau in Wieringerwerf is een steunpunt bureau.<br />
Contact met de één&nbsp;van de wijkagenten van Hollands-Kroon kan via 0900-8844.</p>",0900-8844,,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/stockfotos/logos/politielogo-gevel.jpg', 'alttext': 'Politielogo op gevel'}","[{'latitude': 52.8285738, 'longitude': 5.024415599999999}]"
,,d754ef3e-efd2-4fc5-a0d7-8888b0b8953f,https://www.politie.nl/mijn-buurt/politiebureaus/04/a1/den-helder.html,2023-02-27 06:47:33,,Den Helder,"{'postadres': 'Bastiondreef 2', 'postcode': '1784 MR', 'plaats': 'Den Helder'}","{'postadres': 'Postbus 57', 'postcode': '2000 AB', 'plaats': 'Haarlem'}","<p>Dagelijks van 09.00 - 18.00 uur. Op donderdag van 09.00 - 21.00 uur.<br />
<br />
<strong>Aangiften</strong><br />
Voor het doen van aangifte&nbsp;vragen wij u een afspraak te maken via tel. 0900-8844.&nbsp;</p>",0900-8844,,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/04/a1/den-helder-1.jpg', 'alttext': None}","[{'latitude': 52.9414809, 'longitude': 4.7520213}]"
,,883bdc80-955c-4669-af14-cfe5ed8a8a75,https://www.politie.nl/mijn-buurt/politiebureaus/04/a1/texel.html,2019-02-04 09:03:02,,Texel,"{'postadres': 'Pontweg 104', 'postcode': '1791 LB', 'plaats': 'Den Burg'}","{'postadres': 'Postbus 57', 'postcode': '2000 AB', 'plaats': 'Haarlem'}","<p>Op dit adres is een 3D-aangifteloket aanwezig, die op afspraak via 0900-8844 bezocht kan worden.</p>

<p>U kunt ook terecht op het bureau <a href=""https://www.politie.nl/mijn-buurt/politiebureaus/04/a1/den-helder.html"">Den Helder</a>.</p>",0900-8844,,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/04/a1/texel-1.jpg', 'alttext': None}","[{'latitude': 53.0552368, 'longitude': 4.7864614}]"
,,fbf2d1dc-f728-4382-bc2f-83df60c51944,https://www.politie.nl/mijn-buurt/politiebureaus/04/a2/alkmaar.html,2023-02-27 06:46:15,,Alkmaar,"{'postadres': 'Mallegatsplein 2', 'postcode': '1815 AG', 'plaats': 'Alkmaar'}","{'postadres': 'Postbus 57', 'postcode': '2000 AB', 'plaats': 'Haarlem'}","<p>Maandag t/m&nbsp;woensdag en vrijdag: 09.00 tot 17.30 uur<br />
Donderdag:&nbsp;09.00 tot 21.00 uur<br />
Zaterdag en zondag: 09.00 tot 17.00 uur<br />
<br />
<strong>Aangiften</strong><br />
Voor het doen van aangifte&nbsp;vragen wij u een afspraak te maken via tel. 0900-8844.&nbsp;</p>",0900-8844,,,,,"{'url': '', 'alttext': ''}","[{'latitude': 52.63491200000001, 'longitude': 4.747395399999959}]"
,,7e71fd81-84b6-42d1-b56a-8a45bb044aa0,https://www.politie.nl/mijn-buurt/politiebureaus/04/a2/bergen-n-h.html,2018-10-01 22:27:31,,Bergen NH,"{'postadres': 'Elkshove 1', 'postcode': '1862 ED', 'plaats': 'Bergen NH'}","{'postadres': 'Postbus 57', 'postcode': '2000 AB', 'plaats': 'Haarlem'}","

<p>Dit is een spreekuurlocatie in de brandweerkazerne van Bergen en te bezoeken
na een afspraak met de wijkagent via 0900-8844. Er is op dit adres ook een
3D-aangifteloket aanwezig, die op afspraak via 0900-8844 bezocht kan worden.
</p>

<p>U kunt ook terecht op het bureau  <a href=""https://www.politie.nl/mijn-buurt/politiebureaus/04/a2/alkmaar.html"">Alkmaar</a>.</p>


",0900-8844,,,,,"{'url': '', 'alttext': ''}","[{'latitude': 52.6718702, 'longitude': 4.7057863}]"
,,85b6b6fc-68b1-4b1a-985d-f946ded1749d,https://www.politie.nl/mijn-buurt/politiebureaus/04/a2/castricum.html,2023-02-27 06:46:43,,Castricum,"{'postadres': 'Eerste Groenelaan 68', 'postcode': '1901 TD', 'plaats': 'Castricum'}","{'postadres': 'Postbus 57', 'postcode': '2000 AB', 'plaats': 'Haarlem'}","<p>Maandag en donderdag van&nbsp;09.00&nbsp;tot 17.00 uur.<br />
Indien het bureau is gesloten, kunt u terecht op het bureau <a href=""https://www.politie.nl/mijn-buurt/politiebureaus/04/a2/alkmaar.html"">Alkmaar</a>.<br />
<br />
<strong>Aangiften</strong><br />
Voor het doen van aangifte&nbsp;vragen wij u een afspraak te maken via tel. 0900-8844.&nbsp;</p>",0900-8844,,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/04/a2/castricum.jpg', 'alttext': None}","[{'latitude': 52.5549473, 'longitude': 4.6668965}]"
,,28c91b0a-76bd-4176-bf08-c77debd2ecf9,https://www.politie.nl/mijn-buurt/politiebureaus/04/c1/uitgeest.html,2021-10-25 15:55:39,,Basisteam IJmond | Politie Eenheid Noord-Holland | Steunpunt Uitgeest,"{'postadres': 'Middelweg 28', 'postcode': '1911 EG', 'plaats': 'Uitgeest'}","{'postadres': 'Postbus 57', 'postcode': '2000 AB', 'plaats': 'Haarlem'}",<p>Dit is een spreekuurlocatie in het gemeentehuis van Uitgeest en te bezoeken na een afspraak met de wijkagent via 0900-8844</p>,0900-8844,,,,,"{'url': '', 'alttext': ''}","[{'latitude': 52.5290506601801, 'longitude': 4.710587591123954}]"
,,cf6363d5-0060-4359-8b78-28f37c7df29e,https://www.politie.nl/mijn-buurt/politiebureaus/04/c1/beverwijk.html,2023-02-27 06:51:43,,"Basisteam IJmond | Politie Eenheid Noord-Holland | Gemeenten Beverwijk, Heemskerk, Uitgeest en Velsen","{'postadres': 'Laan der Nederlanden 102', 'postcode': '1945 AC', 'plaats': 'Beverwijk'}","{'postadres': 'Postbus 57', 'postcode': '2000 AB', 'plaats': 'Haarlem'}","<p>Maandag tot en met zondag van 09.00 - 17.00 uur.</p>

<h3 class=""subheader"">Aangifte</h3>

<p>Voor het doen van aangifte verzoeken wij u een afspraak te maken via tel. 0900-8844.</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>",0900-8844,,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/04/c1/beverwijk.jpg', 'alttext': None}","[{'latitude': 52.4931302, 'longitude': 4.6710402}]"
,,7f1fff7f-a10a-4fa8-8954-5cb2d8941687,https://www.politie.nl/mijn-buurt/politiebureaus/04/c1/ijmuiden.html,2021-10-25 15:57:09,,"Basisteam IJmond | Politie Eenheid Noord-Holland | Gemeenten Beverwijk, Heemskerk, Uitgeest en Velsen","{'postadres': 'Tiberiusplein 1', 'postcode': '1971 HN', 'plaats': 'IJmuiden'}","{'postadres': 'Postbus 57', 'postcode': '2000 AB', 'plaats': 'Haarlem'}","<p>Dit bureau betreft een steunpunt wat alleen op afspraak te bezoeken is.&nbsp;</p>

<p>&nbsp;</p>

<table>
 <tbody>
  <tr>
   <td>Maandag</td>
   <td>09.00 - 17.00 uur</td>
  </tr>
  <tr>
   <td>Dinsdag</td>
   <td>09.00 - 17.00 uur</td>
  </tr>
  <tr>
   <td>Woensdag</td>
   <td>09.00 - 17.00 uur</td>
  </tr>
  <tr>
   <td>Donderdag</td>
   <td>09.00&nbsp;- 17.00 uur</td>
  </tr>
  <tr>
   <td>Vrijdag</td>
   <td>09.00 - 17.00 uur</td>
  </tr>
  <tr>
   <td>zaterdag</td>
   <td>gesloten</td>
  </tr>
  <tr>
   <td>zondag</td>
   <td>gesloten</td>
  </tr>
 </tbody>
</table>

<p>&nbsp;</p>",0900-8844,,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/04/c1/ijmuiden.jpg', 'alttext': None}","[{'latitude': 52.4608857, 'longitude': 4.6310399}]"
,,3e141e46-a044-4a8a-8a9a-3f4fcd4de237,https://www.politie.nl/mijn-buurt/politiebureaus/04/c1/velserbroek.html,2021-10-25 15:55:12,,Basisteam IJmond | Politie Eenheid Noord-Holland | Steunpunt Velserbroek,"{'postadres': 'Vestingsplein 58', 'postcode': '1991 RK', 'plaats': 'Velserbroek'}","{'postadres': 'Postbus 57', 'postcode': '2000 AB', 'plaats': 'Haarlem'}",<p>Dit bureau is alleen te bezoeken na een afspraak met de wijkagent via 0900-8844.</p>,0900-8844,,,,,"{'url': '', 'alttext': ''}","[{'latitude': 52.4333394, 'longitude': 4.6614054}]"
,,03f4240e-4ac6-4921-8e6d-3fcdb8900671,https://www.politie.nl/mijn-buurt/politiebureaus/04/c2/haarlem-centrum.html,2023-02-27 06:45:22,,Haarlem-Centrum,"{'postadres': 'Koudenhorn 2', 'postcode': '2011 JC', 'plaats': 'Haarlem'}","{'postadres': 'Postbus 57', 'postcode': '2000 AB', 'plaats': 'Haarlem'}","<p>Dagelijks geopend&nbsp;van 09.00 tot 22.00 uur,<br />
op&nbsp;zaterdag en zondag van&nbsp;09.00 tot 17.00 uur.&nbsp;</p>

<p><strong>Aangiften</strong><br />
Voor het doen van aangifte&nbsp;vragen wij u een afspraak te maken via tel. 0900-8844.&nbsp;</p>

<p><strong>Overige zaken</strong><br />
Alle dagen&nbsp;24 uur.</p>",0900-8844,,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/04/c2/haarlem.jpg', 'alttext': None}","[{'latitude': 52.3840183, 'longitude': 4.6412243}]"
,,d017f1ec-40a6-4034-8d24-54dc201fe0f0,https://www.politie.nl/mijn-buurt/politiebureaus/04/c2/haarlem-oost.html,2019-02-04 13:10:39,,Haarlem-Oost,"{'postadres': 'Costa Del Sol 182', 'postcode': '2037 AR', 'plaats': 'Haarlem'}","{'postadres': 'Postbus 57', 'postcode': '2000 AB', 'plaats': 'Haarlem'}","

<p>Het politiebureau Schalkwijk is op afspraak te bezoeken, via 0900-8844. Er is
een 3D-aangifteloket in dit bureau aanwezig. Deze is op afspraak te bezoeken.
</p>

<p>U kunt ook terecht op het bureau
<a href=""https://www.politie.nl/mijn-buurt/politiebureaus/04/c2/haarlem-centrum.html"">Haarlem-Centrum</a>.</p>


",0900-8844,,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/04/c2/haarlem-schalkwijk.jpg', 'alttext': None}","[{'latitude': 52.3568847, 'longitude': 4.6545844}]"
,,b3c163b9-cf27-41a2-bb44-d8bf11027870,https://www.politie.nl/mijn-buurt/politiebureaus/04/c3/zandvoort.html,2023-02-27 06:50:21,,Zandvoort,"{'postadres': 'Hogeweg 37', 'postcode': '2042 GD', 'plaats': 'Zandvoort'}","{'postadres': 'Postbus 57', 'postcode': '2000 AB', 'plaats': 'Haarlem'}","<p>Maandag en zaterdag van 09.00 uur - 20.00 uur<br />
Dinsdag tot en met vrijdag van 09.00 uur - 17.00 uur</p>

<p>Zondag<br />
April tot en met augustus: 09.00 uur - 17.00 uur<br />
September tot en met maart: GESLOTEN<br />
<br />
<strong>Aangiften</strong><br />
Voor het doen van aangifte&nbsp;vragen wij u een afspraak te maken via tel. 0900-8844.&nbsp;</p>",0900-8844,,,,,"{'url': 'https://www.politie.nl/binaries/standaard/content/gallery/politie/mijn-buurt/bureaus/04/c3/zandvoort.jpg', 'alttext': None}","[{'latitude': 52.3705962, 'longitude': 4.5277546}]"
